track_name,artist,bpm,energy,danceability,valence,acousticness,instrumentalness,liveness,speechiness,loudness,duration_ms,genre,is_hit,groove_factor,commercial_appeal,energy_dance_ratio,vocal_presence,bpm_category,loudness_normalized,hit_potential_score,acoustic_electric_balance,is_music
Uma carta,Ls Jack,170.125,0.725,0.467,0.734,0.167,0.0,0.446,0.0356,-6.067,247240.0,rnb_brasil,0,0.6345416666666667,0.83293,1.5199161425576517,1.0,3.0,0.8988833333333334,0.634393,0.3340000000000001,1.0
Palavra de Deus,Deise do Vale,138.003,0.666,0.509,0.125,0.625,0.0,0.117,0.0411,-4.606,259226.0,rnb_brasil,0,0.5843050000000001,0.60394,1.2832369942196533,1.0,2.0,0.9232333333333334,0.488794,0.75,1.0
Sinta,Big Up,131.985,0.633,0.862,0.434,0.0076,0.000311,0.366,0.0753,-8.216,212044.0,rnb_brasil,0,0.7408750000000001,0.6914399999999999,0.7259174311926606,0.999689,2.0,0.8630666666666666,0.6906439999999999,0.015199999999999991,1.0
Canção Pra Você Viver Mais,Pato Fu,164.191,0.647,0.631,0.762,0.0316,0.0079,0.0946,0.0418,-6.433,324066.0,rnb_brasil,1,0.6832516666666667,0.84047,1.0093603744149766,0.9921,3.0,0.8927833333333334,0.682947,0.06320000000000003,1.0
Batiza-Me - Ao Vivo,Fernandinho,141.151,0.588,0.462,0.146,0.215,6e-06,0.598,0.0296,-6.404,408133.0,rnb_brasil,0,0.5426516666666666,0.59436,1.2457627118644066,0.999994,3.0,0.8932666666666668,0.44983599999999996,0.42999999999999994,1.0
Vou Te Encontrar,Nando Reis;Péricles,144.042,0.486,0.595,0.297,0.32,0.0332,0.132,0.0266,-11.893,266641.0,rnb_brasil,0,0.5833699999999999,0.5998699999999999,0.803305785123967,0.9668,3.0,0.8017833333333333,0.5031869999999999,0.64,1.0
Saudade de Ti,Eliana Ribeiro,129.764,0.449,0.558,0.179,0.2,2.5e-06,0.0787,0.0273,-6.126,301640.0,rnb_brasil,0,0.5299733333333334,0.61034,0.7904929577464788,0.9999975,2.0,0.8979,0.45473399999999997,0.4,1.0
"Vem, Eu Mostrarei",Karen Keldani;Fabio Keldani,69.779,0.217,0.252,0.163,0.883,0.0,0.121,0.0304,-10.745,214087.0,rnb_brasil,0,0.20739833333333332,0.5577500000000001,0.8282442748091603,1.0,0.0,0.8209166666666667,0.25427500000000003,0.23399999999999999,1.0
Paciência,Padre Fábio De Melo,112.072,0.318,0.563,0.188,0.641,0.0,0.0952,0.0277,-10.749,219600.0,rnb_brasil,0,0.46368666666666664,0.5677099999999999,0.5549738219895288,1.0,1.0,0.82085,0.41497100000000003,0.718,1.0
Tá Tudo Bem - Acústico,Gabriel Elias,119.981,0.39,0.712,0.275,0.607,1.5e-05,0.144,0.0314,-11.013,221106.0,rnb_brasil,0,0.5729683333333333,0.59987,0.5401662049861496,0.999985,1.0,0.81645,0.516787,0.786,1.0
Utopia,Padre Zezinho scj,84.564,0.333,0.647,0.699,0.926,0.306,0.268,0.0345,-12.329,253400.0,rnb_brasil,0,0.46434,0.75631,0.5068493150684932,0.694,0.0,0.7945166666666666,0.5741310000000001,0.1479999999999999,1.0
Perdido de Amor - Ao Vivo,Edson Gomes,96.338,0.611,0.673,0.863,0.623,0.000161,0.854,0.0314,-10.311,231893.0,rnb_brasil,0,0.5803633333333333,0.84209,0.8945827232796485,0.999839,1.0,0.82815,0.709309,0.754,1.0
Eu Digo Sim,Matheus Balo,139.684,0.476,0.53,0.452,0.285,4.72e-06,0.106,0.0332,-7.671,279428.0,rnb_brasil,0,0.5406066666666667,0.7040899999999999,0.8814814814814814,0.99999528,2.0,0.87215,0.515609,0.57,1.0
Desejos do Mar,Armandinho,141.934,0.63,0.603,0.927,0.00343,0.0,0.139,0.0323,-7.754,220906.0,rnb_brasil,0,0.6270566666666666,0.89326,1.0277324632952691,1.0,3.0,0.8707666666666667,0.704926,0.006859999999999977,1.0
Casa No Campo - Remastered 2021,Elis Regina,119.552,0.368,0.509,0.16,0.317,1.67e-06,0.281,0.0573,-9.611,171530.0,rnb_brasil,0,0.46415333333333336,0.56789,0.7090558766859345,0.99999833,1.0,0.8398166666666665,0.40278899999999995,0.634,1.0
Reflexo (feat. Eliana Ribeiro),Toca de Assis;Eliana Ribeiro,131.986,0.445,0.381,0.319,0.609,0.0,0.118,0.0308,-6.246,294946.0,rnb_brasil,0,0.4439766666666667,0.66514,1.1381074168797953,1.0,2.0,0.8958999999999999,0.4162140000000001,0.782,1.0
Sinta Deus Cuidando de Ti,Régis Danese,129.942,0.517,0.716,0.552,0.209,0.0,0.0837,0.0309,-7.717,246250.0,rnb_brasil,0,0.6296700000000001,0.74363,0.7121212121212122,1.0,2.0,0.8713833333333334,0.626263,0.4179999999999999,1.0
Na Unção de Deus,Elaine de Jesus,76.867,0.459,0.442,0.224,0.415,5.13e-06,0.105,0.0409,-10.625,301146.0,rnb_brasil,0,0.38681166666666666,0.58335,1.0154867256637168,0.99999487,0.0,0.8229166666666666,0.41763500000000003,0.83,1.0
Quebrantado Coração,Fernanda Brum,109.95,0.351,0.63,0.134,0.661,9.29e-06,0.102,0.0368,-8.697,202663.0,rnb_brasil,0,0.50355,0.56663,0.5484374999999999,0.99999071,1.0,0.85505,0.440763,0.6779999999999999,1.0
Pródigo,Casa Worship;Léo Brandão;MOVER,83.17,0.613,0.545,0.16,0.111,5.53e-06,0.0943,0.0273,-8.874,320602.0,rnb_brasil,0,0.4950166666666667,0.5752599999999999,1.1045045045045043,0.99999447,0.0,0.8521,0.49142600000000003,0.22199999999999998,1.0
Na Mesa do Rei,Damares,145.365,0.688,0.418,0.316,0.397,0.0,0.165,0.0472,-5.206,289720.0,rnb_brasil,0,0.557675,0.6743399999999999,1.6074766355140186,1.0,3.0,0.9132333333333332,0.504234,0.794,1.0
Tá nas Mãos de Deus,Valesca Mayssa,126.045,0.505,0.565,0.454,0.668,0.0,0.153,0.0301,-6.019,262501.0,rnb_brasil,0,0.544075,0.72141,0.8782608695652174,1.0,2.0,0.8996833333333334,0.540441,0.6639999999999999,1.0
Não Mais Escravos,Fredy Miller,73.085,0.684,0.244,0.135,0.0188,0.000585,0.239,0.0384,-7.798,288141.0,rnb_brasil,0,0.34900833333333336,0.57602,2.6929133858267718,0.999415,0.0,0.8700333333333333,0.387402,0.03759999999999997,1.0
Espírito Santo Repousa / Faço Novas Todas as Coisas,Padre Fábio De Melo,139.751,0.576,0.276,0.24,0.582,0.0,0.636,0.0389,-8.672,467000.0,rnb_brasil,0,0.4437183333333333,0.6092799999999999,2.0139860139860137,1.0,2.0,0.8554666666666667,0.392128,0.8360000000000001,1.0
A Fênix,Rosa de Saron,134.166,0.86,0.492,0.334,0.0113,0.0,0.204,0.0524,-4.333,237844.0,rnb_brasil,0,0.62761,0.69027,1.7131474103585658,1.0,2.0,0.9277833333333334,0.590627,0.022599999999999953,1.0
Kamayatra,Mandragora,118.988,0.542,0.761,0.18,0.000434,0.854,0.122,0.0547,-9.789,196638.0,rnb_brasil,0,0.6414133333333334,0.5741099999999999,0.7029831387808042,0.14600000000000002,1.0,0.83685,0.560411,0.0008679999999999799,1.0
Eu Sou do Mar,Armandinho;Vitor Isensee,140.06,0.641,0.778,0.864,0.0105,0.0,0.243,0.0437,-6.977,264000.0,rnb_brasil,0,0.7147333333333334,0.87583,0.8134517766497462,1.0,3.0,0.8837166666666666,0.7638830000000001,0.02100000000000002,1.0
Espiral de Ilusão,Criolo,124.055,0.314,0.776,0.476,0.881,0.000723,0.139,0.034,-9.513,220800.0,rnb_brasil,0,0.5889583333333334,0.69527,0.39949109414758266,0.999277,2.0,0.84145,0.569327,0.238,1.0
Backstage,Costa Gold;Haikaiss,100.392,0.767,0.697,0.843,0.271,0.0,0.902,0.451,-6.196,384000.0,rnb_brasil,0,0.64592,0.87524,1.084865629420085,1.0,1.0,0.8967333333333334,0.765024,0.542,0.0
Adrenalina,Xamã;Bagua Records;MC Kevin o Chris,83.836,0.539,0.62,0.72,0.391,0.0,0.215,0.52,-8.343,154289.0,rnb_brasil,0,0.5114266666666667,0.80457,0.8555555555555556,1.0,0.0,0.86095,0.634157,0.782,0.0
Aparte,Kamau;DCazz;DJ Nyack,94.122,0.823,0.594,0.625,0.202,0.0,0.443,0.286,-7.33,169218.0,rnb_brasil,0,0.6007699999999999,0.7767,1.3625827814569536,1.0,1.0,0.8778333333333334,0.68717,0.404,1.0
Tô Feliz (Matei o Presidente) 2,Gabriel O Pensador,103.98,0.63,0.931,0.289,0.426,0.000856,0.0879,0.275,-9.477,240840.0,rnb_brasil,0,0.7278000000000001,0.62083,0.6695005313496281,0.999144,1.0,0.84205,0.6812830000000001,0.852,1.0
Hóstia - Ao vivo,O Rappa,96.878,0.898,0.637,0.81,0.186,0.000673,0.975,0.106,-5.322,206718.0,rnb_brasil,0,0.6493633333333333,0.87078,1.3879443585780527,0.999327,1.0,0.9113,0.773278,0.372,1.0
CRIME,Febem;CESRV,143.087,0.383,0.85,0.357,0.112,0.0,0.0824,0.338,-9.334,188330.0,rnb_brasil,0,0.6783783333333334,0.6494599999999999,0.44534883720930235,1.0,3.0,0.8444333333333333,0.5912459999999999,0.22399999999999998,0.0
Skin do Kof,Yung Buda,130.105,0.416,0.718,0.459,0.0117,0.0,0.341,0.0744,-7.583,84961.0,rnb_brasil,0,0.6006416666666666,0.70777,0.5714285714285714,1.0,2.0,0.8736166666666667,0.574577,0.023399999999999976,1.0
Falo Nada,ConeCrewDiretoria,95.016,0.904,0.789,0.714,0.153,0.0,0.0701,0.255,-3.717,265754.0,rnb_brasil,0,0.7240599999999999,0.84843,1.1314142678347934,1.0,1.0,0.93805,0.814443,0.30600000000000005,1.0
Enjoy the Greatness - Club Mix,Mandragora,119.04,0.842,0.659,0.131,8.79e-05,0.506,0.367,0.0462,-13.185,197520.0,rnb_brasil,0,0.6805000000000001,0.52055,1.2585949177877427,0.494,1.0,0.78025,0.594455,0.00017579999999994822,1.0
Cascavel,Murica;BEATDOMK,84.777,0.531,0.6,0.682,0.618,0.0,0.288,0.419,-8.253,151509.0,rnb_brasil,0,0.500595,0.79027,0.8704918032786886,1.0,0.0,0.86245,0.614727,0.764,0.0
O Que Sobra Disso Tudo,BK;JXNV$;Luccas Carlos,133.029,0.714,0.806,0.471,0.143,1.78e-06,0.171,0.323,-6.804,159984.0,rnb_brasil,0,0.738915,0.72036,0.8749999999999999,0.99999822,2.0,0.8865999999999999,0.702836,0.28600000000000003,1.0
Não Há Outro Lugar (Ao Vivo),Central 3,141.075,0.73,0.403,0.225,0.21,5.4e-05,0.552,0.0356,-2.79,805687.0,rnb_brasil,0,0.555625,0.6620999999999999,1.767554479418886,0.999946,3.0,0.9535,0.49140999999999996,0.41999999999999993,1.0
Noite do prazer,Brylho,112.529,0.648,0.748,0.743,0.484,1.48e-05,0.11,0.0278,-5.797,260306.0,rnb_brasil,0,0.6559483333333334,0.83923,0.8548812664907652,0.9999852,1.0,0.9033833333333334,0.7261230000000001,0.968,1.0
Suficiente para Mim,Missionário Shalom;Thiago Brado,100.116,0.346,0.325,0.36,0.629,0.0,0.107,0.033,-8.083,313133.0,rnb_brasil,0,0.33316,0.66317,1.0328358208955222,1.0,1.0,0.8652833333333334,0.37211700000000003,0.742,1.0
Reza vela - Ao vivo acústico,O Rappa,89.319,0.78,0.574,0.388,0.336,0.0035,0.787,0.0665,-7.953,389053.0,rnb_brasil,0,0.569865,0.67567,1.3356164383561646,0.9965,0.0,0.8674499999999999,0.6087670000000001,0.672,1.0
Fogo Consumidor - Ao Vivo,Fernandinho,154.896,0.759,0.425,0.276,0.13,0.0,0.192,0.0366,-5.179,448466.0,rnb_brasil,0,0.59836,0.65861,1.7448275862068965,1.0,3.0,0.9136833333333333,0.518761,0.26,1.0
O Teu Amor Me Sustentará,Missionário Shalom,123.932,0.518,0.512,0.237,0.168,0.0,0.126,0.0307,-7.792,262186.0,rnb_brasil,0,0.5179533333333334,0.61688,0.9923371647509579,1.0,2.0,0.8701333333333333,0.46928800000000004,0.3360000000000001,1.0
Carta pra Lucas,Major RD;Rock Danger;El Lif Beatz,106.722,0.585,0.475,0.376,0.758,3.44e-05,0.319,0.0705,-7.804,181631.0,rnb_brasil,0,0.49087,0.67236,1.2061855670103092,0.9999656,1.0,0.8699333333333333,0.5079359999999999,0.484,1.0
Roots Dance,Chimarruts,79.531,0.778,0.828,0.888,0.13,3.82e-05,0.0359,0.0681,-4.905,213653.0,rnb_brasil,0,0.6799516666666666,0.90615,0.928400954653938,0.9999618,0.0,0.91825,0.832815,0.26,1.0
Temporada das Flores,Leoni,112.028,0.561,0.712,0.672,0.794,0.0178,0.105,0.0263,-8.876,217866.0,rnb_brasil,0,0.6110133333333333,0.7800400000000001,0.7770083102493076,0.9822,1.0,0.8520666666666667,0.6655040000000001,0.4119999999999999,1.0
És o Sentido,Suely Façanha,125.962,0.366,0.656,0.289,0.578,3.58e-06,0.27,0.0303,-13.323,208600.0,rnb_brasil,0,0.5477366666666668,0.58237,0.5495495495495495,0.99999642,2.0,0.77795,0.48823700000000003,0.8440000000000001,1.0
De Malas Prontas,Rodolfo Abrantes,79.974,0.489,0.59,0.302,0.124,0.0269,0.0926,0.0259,-7.864,394353.0,rnb_brasil,0,0.47498999999999997,0.64216,0.8150000000000001,0.9731,0.0,0.8689333333333333,0.507316,0.248,1.0
Rei do Meu Coração,Gabi Sampaio,140.402,0.645,0.337,0.198,0.277,0.0,0.061,0.0351,-5.376,419832.0,rnb_brasil,0,0.49600333333333335,0.62544,1.8587896253602305,1.0,3.0,0.9104,0.43044400000000005,0.554,1.0
Não Pare Agora,Cassiane,138.119,0.534,0.521,0.168,0.436,0.0,0.129,0.04,-7.343,269775.0,rnb_brasil,0,0.5508983333333334,0.59377,1.0056497175141244,1.0,2.0,0.8776166666666666,0.46157700000000007,0.872,1.0
Colo de Mãe - Ao Vivo,Colo de Deus,136.036,0.642,0.46,0.497,0.718,0.0,0.395,0.0781,-6.07,540000.0,rnb_brasil,0,0.5493266666666666,0.7381,1.3659574468085105,1.0,2.0,0.8988333333333334,0.54981,0.5640000000000001,1.0
Rebelde Sem Causa - Acústico,Ultraje a Rigor,173.135,0.911,0.457,0.669,0.14,0.000228,0.711,0.0782,-6.373,175280.0,rnb_brasil,0,0.6903583333333334,0.8038700000000001,1.950749464668094,0.999772,3.0,0.8937833333333334,0.670287,0.28,1.0
Soube que me Amava (Supe que me Amabas),Aline Barros,127.494,0.481,0.446,0.208,0.491,0.0,0.119,0.0279,-4.407,263174.0,rnb_brasil,0,0.47978999999999994,0.63913,1.0548245614035088,1.0,2.0,0.9265500000000001,0.42821299999999995,0.982,1.0
Além do Rio Azul,Voz da Verdade,81.2,0.445,0.337,0.32,0.645,0.0,0.0839,0.0289,-6.577,241560.0,rnb_brasil,0,0.3373333333333334,0.66223,1.2824207492795388,1.0,0.0,0.8903833333333334,0.39852299999999996,0.71,1.0
Vou Seguir,Cassiane,140.071,0.396,0.509,0.436,0.542,1.21e-06,0.127,0.0335,-11.166,282633.0,rnb_brasil,0,0.5067516666666667,0.66274,0.7630057803468209,0.99999879,3.0,0.8139000000000001,0.475874,0.9159999999999999,1.0
Nenhuma condenação há,Armando Filho,105.103,0.545,0.595,0.215,0.53,0.0,0.229,0.027,-6.144,321013.0,rnb_brasil,0,0.5361716666666666,0.62456,0.9008264462809918,1.0,1.0,0.8976000000000001,0.506956,0.94,1.0
Templo Vivo,Diego Fernandes,140.11,0.56,0.49,0.212,0.229,0.000123,0.107,0.034,-5.179,255466.0,rnb_brasil,0,0.5465166666666668,0.63301,1.12,0.999877,3.0,0.9136833333333333,0.469701,0.45799999999999996,1.0
Deus é capaz,Padre Fábio De Melo,143.97,0.257,0.537,0.269,0.789,1.15e-06,0.0918,0.0279,-16.067,266760.0,rnb_brasil,0,0.48555000000000004,0.5469299999999999,0.469835466179159,0.99999885,3.0,0.7322166666666666,0.40039300000000005,0.42199999999999993,1.0
Com Ele,Gerson Rufino,140.005,0.544,0.608,0.345,0.498,1.15e-06,0.114,0.0282,-5.879,267120.0,rnb_brasil,0,0.6005416666666666,0.67921,0.8802588996763755,0.99999885,3.0,0.9020166666666667,0.5433209999999999,0.996,1.0
Dia Especial (Ao Vivo),Cidadão Quem,89.428,0.583,0.375,0.598,0.545,1.74e-05,0.964,0.0288,-8.364,291813.0,rnb_brasil,0,0.4114466666666666,0.7555599999999999,1.5142857142857142,0.9999826,0.0,0.8605999999999999,0.520056,0.9099999999999999,1.0
O Papa é Pop,Engenheiros Do Hawaii,113.182,0.729,0.595,0.829,0.34,0.0,0.195,0.0305,-7.017,228106.0,rnb_brasil,1,0.6048366666666667,0.86143,1.2049586776859504,1.0,1.0,0.88305,0.708643,0.68,1.0
Teu Amanhã Será Melhor que Hoje,Samuel Messias,80.795,0.512,0.28,0.494,0.347,0.0,0.108,0.029,-6.932,250961.0,rnb_brasil,0,0.3282583333333333,0.7282799999999999,1.76551724137931,1.0,0.0,0.8844666666666666,0.437228,0.694,1.0
Ando Só - Ao Vivo,Humberto Gessinger,116.063,0.938,0.514,0.429,0.0227,5.43e-05,0.929,0.0604,-5.098,215546.0,rnb_brasil,0,0.6318383333333333,0.7206199999999999,1.7900763358778624,0.9999457,1.0,0.9150333333333334,0.6448619999999999,0.045399999999999996,1.0
Deixa Deus Sonhar em Ti - Ao Vivo,Frei Gilson,76.006,0.389,0.389,0.173,0.088,1.07e-05,0.762,0.0268,-10.618,412650.0,rnb_brasil,0,0.3378766666666667,0.56302,0.974937343358396,0.9999893,0.0,0.8230333333333333,0.363202,0.17599999999999993,1.0
Até Quando Esperar,Plebe Rude,94.095,0.871,0.504,0.601,0.000157,0.00179,0.118,0.0436,-6.669,268986.0,rnb_brasil,0,0.570125,0.7737099999999999,1.6945525291828794,0.99821,1.0,0.88885,0.6604709999999999,0.00031400000000003647,1.0
Você Cresceu,Gabriel Brito,138.015,0.271,0.529,0.406,0.89,0.00163,0.0649,0.0283,-8.401,177738.0,rnb_brasil,0,0.47582499999999994,0.67839,0.5027829313543599,0.99837,2.0,0.8599833333333334,0.44193899999999997,0.21999999999999997,1.0
Amor meu grande amor,Barão Vermelho,101.889,0.57,0.633,0.469,0.219,1.39e-05,0.118,0.0269,-5.668,275586.0,rnb_brasil,0,0.557315,0.7309199999999999,0.8864696734059097,0.9999861,1.0,0.9055333333333333,0.591092,0.43799999999999994,1.0
Braços do Pai / Em Teus braços - Live 2020,Gabriela Rocha;Mariana Valadão,133.42,0.489,0.279,0.125,0.0864,6.54e-05,0.101,0.0383,-6.429,618676.0,rnb_brasil,0,0.40856666666666663,0.58571,1.6920415224913492,0.9999346,2.0,0.8928499999999999,0.34187100000000004,0.17280000000000006,1.0
Hipogrifo,Sagaz,84.312,0.45,0.589,0.564,0.621,0.0,0.0951,0.438,-9.301,186448.0,rnb_brasil,0,0.47002,0.73259,0.7512520868113522,1.0,0.0,0.8449833333333333,0.556659,0.758,0.0
Compromisso - Ao Vivo,Régis Danese,128.12,0.379,0.482,0.234,0.361,0.0,0.752,0.037,-13.64,268200.0,rnb_brasil,0,0.46823333333333333,0.5571999999999999,0.7703252032520326,1.0,2.0,0.7726666666666666,0.40902,0.722,1.0
Vento No Litoral,Legião Urbana,120.407,0.214,0.55,0.0752,0.662,0.000229,0.104,0.0308,-14.945,366373.0,rnb_brasil,0,0.43987833333333337,0.48063,0.3821428571428571,0.999771,2.0,0.7509166666666667,0.34730300000000003,0.6759999999999999,1.0
Ponto de Força,Sant;Onni;Angola;Guizo,128.032,0.709,0.779,0.528,0.406,0.0,0.167,0.17,-5.991,295781.0,rnb_brasil,0,0.7155866666666666,0.75129,0.8986058301647655,1.0,2.0,0.90015,0.705029,0.812,1.0
Só,Kamau,93.024,0.765,0.698,0.633,0.415,0.0,0.344,0.33,-5.34,201280.0,rnb_brasil,0,0.63354,0.7998000000000001,1.0805084745762712,1.0,1.0,0.9109999999999999,0.71528,0.83,0.0
Magika,Yung Buda,132.04,0.264,0.809,0.197,0.614,0.0442,0.295,0.0828,-11.249,246070.0,rnb_brasil,0,0.6037666666666667,0.56631,0.3223443223443223,0.9558,2.0,0.8125166666666667,0.498831,0.772,1.0
Céu,3030,80.038,0.554,0.744,0.425,0.185,0.0,0.193,0.247,-8.036,228187.0,rnb_brasil,0,0.5715966666666666,0.68964,0.7347480106100797,1.0,0.0,0.8660666666666667,0.6177640000000001,0.37,1.0
pela boca,Don L;Fabriccio,129.838,0.673,0.569,0.316,0.082,0.0014,0.381,0.225,-6.403,230803.0,rnb_brasil,0,0.6027966666666666,0.6623699999999999,1.1623488773747843,0.9986,2.0,0.8932833333333333,0.558937,0.16400000000000003,1.0
Sol de Paz,Strike,82.01,0.583,0.645,0.745,0.202,0.0,0.0856,0.0288,-5.689,195507.0,rnb_brasil,0,0.5340833333333332,0.84111,0.8900763358778625,1.0,0.0,0.9051833333333333,0.666011,0.404,1.0
Cartas e Versos,Frejat,110.131,0.467,0.73,0.641,0.596,0.0,0.114,0.0277,-10.498,199814.0,rnb_brasil,0,0.5886516666666667,0.75142,0.6310810810810811,1.0,1.0,0.8250333333333334,0.6354420000000001,0.808,1.0
Raízes,3030,83.683,0.392,0.604,0.387,0.794,4.21e-05,0.102,0.0652,-11.259,190571.0,rnb_brasil,0,0.45907166666666666,0.6422100000000001,0.6384364820846906,0.9999579,0.0,0.81235,0.5008210000000001,0.4119999999999999,1.0
Marieva,Projota,85.969,0.587,0.713,0.604,0.201,0.0,0.108,0.0368,-6.626,211142.0,rnb_brasil,0,0.5758816666666666,0.77534,0.8118948824343015,1.0,0.0,0.8895666666666667,0.6596339999999999,0.402,1.0
Cara Esperto,Forfun,101.869,0.805,0.499,0.68,0.00306,0.0,0.12,0.0614,-3.467,173360.0,rnb_brasil,0,0.5607816666666666,0.83733,1.581532416502947,1.0,1.0,0.9422166666666667,0.660833,0.006120000000000014,1.0
Mar do Meu Mundo,Maneva,90.044,0.716,0.757,0.658,0.41,0.00293,0.328,0.0481,-6.86,247379.0,rnb_brasil,0,0.6433733333333332,0.7946,0.9335071707953063,0.99707,1.0,0.8856666666666667,0.7286600000000001,0.82,1.0
Carro Bicho,Major RD;Raffé,134.151,0.765,0.776,0.432,0.35,0.0,0.194,0.255,-6.542,185388.0,rnb_brasil,0,0.741085,0.7073799999999999,0.9732824427480916,1.0,2.0,0.8909666666666667,0.697038,0.7,1.0
The End,Yung Buda;Sem dó,88.549,0.873,0.444,0.149,0.0273,0.000154,0.298,0.32,-7.524,243066.0,rnb_brasil,0,0.5314816666666666,0.5843599999999999,1.922907488986784,0.999846,0.0,0.8745999999999999,0.527736,0.05459999999999998,1.0
Seu Amor: YOUnique - Acústico,LUDI,126.431,0.412,0.493,0.252,0.829,0.0,0.0978,0.0439,-8.94,444976.0,rnb_brasil,0,0.4808183333333333,0.6114,0.8190854870775347,1.0,2.0,0.8510000000000001,0.43234,0.3420000000000001,1.0
Fiz Esse Som Pra Você - Acústica,Gabriel Elias,114.034,0.306,0.773,0.753,0.778,0.0,0.166,0.0393,-11.519,209339.0,rnb_brasil,0,0.5683566666666666,0.7860100000000001,0.3908045977011494,1.0,1.0,0.8080166666666667,0.6302010000000001,0.44399999999999995,1.0
Colo de Mãe,Padre Marcelo Rossi;Padre Adriano Zandoná,80.012,0.455,0.536,0.558,0.00426,0.000941,0.687,0.0286,-11.351,304323.0,rnb_brasil,0,0.43785333333333337,0.70969,0.8333333333333333,0.999059,0.0,0.8108166666666666,0.5334690000000001,0.008519999999999972,1.0
Tanto (I Want You) - Ao Vivo,Skank,97.583,0.839,0.511,0.533,0.0295,8.3e-06,0.942,0.0324,-4.406,228040.0,rnb_brasil,1,0.5698383333333333,0.76914,1.6103646833013434,0.9999917,1.0,0.9265666666666666,0.639614,0.05899999999999994,1.0
Cuidas de Mim,Olívia Ferreira,169.721,0.312,0.234,0.196,0.577,1.12e-06,0.0954,0.0292,-10.54,317906.0,rnb_brasil,0,0.39346833333333336,0.573,1.2786885245901638,0.99999888,3.0,0.8243333333333334,0.28370000000000006,0.8460000000000001,1.0
Gente Morta Não Conta História,Yung Buda,159.992,0.508,0.729,0.0824,0.0812,0.115,0.589,0.0931,-9.2,190775.0,rnb_brasil,0,0.6835533333333333,0.5409599999999999,0.6874154262516915,0.885,3.0,0.8466666666666666,0.514576,0.1624,1.0
Vou Seguir com Fé,Kleber Lucas,112.163,0.911,0.76,0.785,0.119,0.0,0.611,0.0456,-8.193,243159.0,rnb_brasil,0,0.7402383333333333,0.8320700000000001,1.1831168831168832,1.0,1.0,0.86345,0.8175070000000001,0.238,1.0
Tantum Ergo,Irmã Kelly Patrícia;Padre Marcelo Rossi;Padre Fábio De Melo;Padre Reginaldo Manzotti;Padre Omar;Padre Juarez de Castro;Padre Gleuson Gomes,102.972,0.161,0.272,0.221,0.884,2.07e-05,0.12,0.0314,-13.479,314746.0,rnb_brasil,0,0.25592000000000004,0.5536099999999999,0.5709219858156028,0.9999793,1.0,0.77535,0.25666100000000003,0.23199999999999998,1.0
N - Ao Vivo,Nando Reis,105.223,0.31,0.489,0.347,0.868,0.0,0.845,0.149,-12.169,319413.0,rnb_brasil,0,0.4128716666666667,0.61711,0.6212424849699398,1.0,1.0,0.7971833333333334,0.419711,0.264,1.0
Cria Em Mim - Ao Vivo,Fernandinho,150.077,0.613,0.414,0.103,0.00195,4.42e-05,0.0896,0.0341,-8.727,352000.0,rnb_brasil,0,0.5410283333333333,0.5539299999999999,1.445754716981132,0.9999558,3.0,0.8545499999999999,0.425493,0.0039000000000000146,1.0
Melhor Plantar o Bem,Detonautas Roque Clube,77.516,0.85,0.648,0.878,0.0861,1.43e-05,0.122,0.0401,-5.323,234061.0,rnb_brasil,0,0.6081933333333333,0.8979699999999999,1.2917933130699086,0.9999857,0.0,0.9112833333333333,0.779597,0.17220000000000002,1.0
Identidade,Bruna Karla;Anderson Freire,167.915,0.853,0.413,0.364,0.188,0.0,0.413,0.0633,-6.529,267168.0,rnb_brasil,0,0.6422583333333333,0.68031,2.016548463356974,1.0,3.0,0.8911833333333334,0.561931,0.376,1.0
Eu Amo Mais Você - Ao Vivo,Catedral,82.198,0.354,0.186,0.509,0.133,0.0,0.495,0.0322,-11.539,234533.0,rnb_brasil,0,0.23619666666666664,0.68821,1.8061224489795917,1.0,0.0,0.8076833333333333,0.351221,0.266,1.0
O horizonte é logo alí,O Rappa,159.968,0.917,0.497,0.645,0.00753,0.000652,0.198,0.0843,-4.996,228080.0,rnb_brasil,0,0.6902133333333333,0.80804,1.8086785009861934,0.999348,3.0,0.9167333333333333,0.683704,0.015059999999999962,1.0
Meu Mestre,Padre Marcelo Rossi,129.951,0.451,0.52,0.367,0.686,0.0,0.225,0.0254,-9.247,248760.0,rnb_brasil,0,0.5118849999999999,0.65433,0.8509433962264151,1.0,2.0,0.8458833333333333,0.4821330000000001,0.6279999999999999,1.0
Sete Cidades,Legião Urbana,78.895,0.626,0.41,0.594,0.0055,0.000106,0.19,0.0316,-13.01,205800.0,rnb_brasil,0,0.4242916666666666,0.7075,1.4904761904761905,0.999894,0.0,0.7831666666666667,0.54135,0.01100000000000001,1.0
Mil Pedaços,Legião Urbana,109.176,0.131,0.685,0.183,0.651,0.000536,0.141,0.0298,-15.824,203253.0,rnb_brasil,0,0.46376000000000006,0.5149600000000001,0.1884892086330935,0.999464,1.0,0.7362666666666667,0.4013960000000001,0.698,1.0
Espera,Rosa de Saron,139.811,0.779,0.413,0.373,0.0178,0.0,0.113,0.0412,-3.849,196796.0,rnb_brasil,0,0.5732183333333334,0.71071,1.8416075650118204,1.0,2.0,0.93585,0.544571,0.035599999999999965,1.0
