track_name,artist,bpm,energy,danceability,valence,acousticness,instrumentalness,liveness,speechiness,loudness,duration_ms,genre,is_hit,Unnamed: 0,id,artist_names,name,genres,key,mode,tempo,time_signature,artists_ids,groove_factor,commercial_appeal,energy_dance_ratio,vocal_presence,bpm_category,loudness_normalized,hit_potential_score,acoustic_electric_balance,is_music
Louca - Ao Vivo,Banda Eva;Maneva,130.414,0.44,0.619,0.313,0.178,1.21e-05,0.146,0.0715,-10.019,184914.0,mpb,1.0,,,,,,,,,,,0.5588566666666667,0.6250100000000001,0.699523052464229,0.9999879,2.0,0.8330166666666667,0.5047010000000001,0.356,1.0
Loucuras de uma paixão - Ao vivo,Jorge Aragão,173.183,0.82,0.557,0.848,0.687,0.00172,0.93,0.0504,-9.992,258626.0,mpb,1.0,,,,,,,,,,,0.7131383333333333,0.83928,1.4462081128747792,0.99828,3.0,0.8334666666666666,0.722328,0.6259999999999999,1.0
Transante,Lagum,95.066,0.844,0.741,0.948,0.161,2.94e-06,0.109,0.0547,-5.478,167507.0,mpb,1.0,,,,,,,,,,,0.6821433333333332,0.9244199999999999,1.1238348868175765,0.99999706,1.0,0.9087,0.831642,0.32200000000000006,1.0
A Doida (Ao Vivo),Seu Jorge,107.97,0.961,0.697,0.853,0.262,0.000309,0.332,0.0383,-5.473,179093.0,mpb,1.0,,,,,,,,,,,0.71675,0.8864700000000001,1.3592644978783592,0.999691,1.0,0.9087833333333334,0.8263469999999999,0.524,1.0
Os Outros - Ao Vivo,Leoni,119.466,0.394,0.418,0.447,0.85,0.0,0.917,0.0332,-8.341,209773.0,mpb,1.0,,,,,,,,,,,0.42630999999999997,0.69539,0.9205607476635514,1.0,1.0,0.8609833333333333,0.44433900000000004,0.30000000000000004,1.0
Onde Estará O Meu Amor,Maria Bethânia,98.448,0.148,0.332,0.249,0.815,0.0,0.247,0.0318,-12.819,211600.0,mpb,1.0,,,,,,,,,,,0.27448,0.57141,0.4327485380116958,1.0,1.0,0.78635,0.284141,0.3700000000000001,1.0
Só Posso Dizer (São Paulo),Nando Reis,73.931,0.541,0.511,0.719,0.398,0.0,0.0986,0.0316,-8.841,198765.0,mpb,1.0,,,,,,,,,,,0.44101833333333335,0.7991900000000001,1.038387715930902,1.0,0.0,0.85265,0.590419,0.796,1.0
Recomeçar,Diego Karter,86.042,0.489,0.524,0.233,0.73,1.1e-05,0.12,0.0347,-8.908,230792.0,mpb,1.0,,,,,,,,,,,0.45210333333333336,0.60412,0.9157303370786516,0.999989,0.0,0.8515333333333334,0.46331200000000006,0.54,1.0
Lourinha Bombril,Os Paralamas Do Sucesso,168.459,0.907,0.615,0.8,0.0194,5.59e-05,0.279,0.042,-9.234,158933.0,mpb,1.0,,,,,,,,,,,0.760365,0.8276600000000001,1.4512,0.9999441,3.0,0.8461,0.760866,0.038799999999999946,1.0
Exagerado - Ao Vivo,Leoni;Herbert Vianna,146.185,0.735,0.302,0.583,0.746,0.0,0.892,0.116,-8.012,232546.0,mpb,1.0,,,,,,,,,,,0.5151416666666666,0.7530799999999999,2.355769230769231,1.0,3.0,0.8664666666666666,0.5332079999999999,0.508,1.0
Alecrim,Palavra Cantada,82.411,0.209,0.673,0.669,0.869,2.27e-06,0.155,0.0361,-8.544,116160.0,mpb,1.0,,,,,,,,,,,0.43655166666666667,0.78216,0.30600292825768666,0.99999773,0.0,0.8576,0.5439160000000001,0.262,1.0
Doce Vampiro,Rita Lee;Roberto De Carvalho,135.481,0.493,0.626,0.831,0.366,0.000137,0.0873,0.0454,-14.668,268960.0,mpb,1.0,,,,,,,,,,,0.5867016666666667,0.78572,0.7751572327044025,0.999863,2.0,0.7555333333333334,0.643072,0.732,1.0
1º De Julho - Ao Vivo,Cássia Eller,170.064,0.878,0.32,0.509,0.538,0.0,0.665,0.0909,-5.771,292306.0,mpb,1.0,,,,,,,,,,,0.60684,0.7458899999999999,2.6606060606060606,1.0,3.0,0.9038166666666666,0.567789,0.9239999999999999,1.0
Pulsos - Ao Vivo,Pitty,125.05,0.851,0.454,0.126,0.153,3.49e-06,0.877,0.054,-5.436,280093.0,mpb,1.0,,,,,,,,,,,0.5907166666666667,0.59604,1.8340517241379308,0.99999651,2.0,0.9094,0.521704,0.30600000000000005,1.0
Quem Vai Chorar Sou Eu,Diogo Nogueira;Zeca Pagodinho,169.981,0.609,0.682,0.971,0.684,2.21e-06,0.099,0.0498,-7.704,242893.0,mpb,1.0,,,,,,,,,,,0.7070016666666668,0.91136,0.8800578034682079,0.99999779,3.0,0.8716,0.740836,0.6319999999999999,1.0
Sutilmente - Ao Vivo,Nando Reis;Samuel Rosa,102.714,0.743,0.456,0.296,0.0513,0.00324,0.969,0.0379,-9.973,250282.0,mpb,1.0,,,,,,,,,,,0.5220899999999999,0.61867,1.594420600858369,0.99676,1.0,0.8337833333333333,0.526367,0.10260000000000002,1.0
La Forza Della Vita,Renato Russo,78.49,0.625,0.391,0.443,0.312,0.0,0.117,0.0306,-5.285,316813.0,mpb,1.0,,,,,,,,,,,0.41381666666666667,0.72435,1.5586034912718203,1.0,0.0,0.9119166666666667,0.504935,0.624,1.0
Na hora do almoço,Belchior,124.746,0.774,0.627,0.495,0.303,3.6e-06,0.0853,0.0524,-4.345,151739.0,mpb,1.0,,,,,,,,,,,0.65361,0.75455,1.2150706436420722,0.9999964,2.0,0.9275833333333333,0.657455,0.606,1.0
Todas as Janelas,Jota Quest,82.969,0.561,0.582,0.412,0.0687,2.13e-05,0.0829,0.0293,-7.068,267333.0,mpb,1.0,,,,,,,,,,,0.49758166666666664,0.6941200000000001,0.9476351351351353,0.9999787,0.0,0.8822,0.5529120000000001,0.13739999999999997,1.0
"Um Dia Bom, Um Dia Besta",Sandy;Thiaguinho,79.958,0.373,0.52,0.312,0.754,0.0,0.085,0.0276,-9.409,185879.0,mpb,1.0,,,,,,,,,,,0.4051633333333333,0.63071,0.7037735849056603,1.0,0.0,0.8431833333333334,0.445371,0.492,1.0
Um Tiro no Coração,Nando Reis;Pitty,132.098,0.776,0.766,0.576,0.184,0.0,0.113,0.0291,-5.381,302052.0,mpb,1.0,,,,,,,,,,,0.7359633333333334,0.7765899999999999,1.0,1.0,2.0,0.9103166666666667,0.732059,0.368,1.0
Janaína,Biquini Cavadão,175.983,0.88,0.578,0.719,0.108,2.9e-06,0.114,0.0496,-5.113,218613.0,mpb,1.0,,,,,,,,,,,0.746305,0.83647,1.4965986394557824,0.9999971,3.0,0.9147833333333334,0.722647,0.21599999999999997,1.0
O Anjo Mais Velho,O Teatro Mágico,113.068,0.816,0.628,0.625,0.437,0.000209,0.189,0.0396,-5.393,342786.0,mpb,1.0,,,,,,,,,,,0.6472466666666666,0.7960699999999999,1.2789968652037615,0.999791,1.0,0.9101166666666667,0.700607,0.874,1.0
Quando o sol se for,Detonautas Roque Clube,171.897,0.736,0.543,0.605,0.128,0.0,0.837,0.0382,-8.435,204133.0,mpb,1.0,,,,,,,,,,,0.678795,0.7576499999999999,1.3309222423146472,1.0,3.0,0.8594166666666666,0.634765,0.256,1.0
Boiada,Almir Sater,95.842,0.346,0.421,0.318,0.875,9.27e-06,0.0895,0.0255,-9.351,226266.0,mpb,1.0,,,,,,,,,,,0.37403666666666663,0.63369,0.802784222737819,0.99999073,1.0,0.8441500000000001,0.399169,0.25,1.0
O Reggae,Legião Urbana,95.382,0.689,0.822,0.76,0.195,0.0036,0.271,0.0408,-6.364,248506.0,mpb,1.0,,,,,,,,,,,0.6766699999999999,0.84036,0.828125,0.9964,1.0,0.8939333333333334,0.771536,0.39,1.0
Diz Quanto Custa,Liniker;Tassia Reis,155.11,0.861,0.681,0.96,0.178,0.000725,0.158,0.0361,-6.181,202604.0,mpb,1.0,,,,,,,,,,,0.7573166666666666,0.92219,1.2460202604920403,0.999275,3.0,0.8969833333333334,0.814919,0.356,1.0
Pensar Em Você,Chico César,88.057,0.502,0.717,0.399,0.254,0.0,0.107,0.0501,-10.684,236373.0,mpb,1.0,,,,,,,,,,,0.5558616666666667,0.65276,0.6905089408528198,1.0,0.0,0.8219333333333334,0.582476,0.508,1.0
De Fé - Ao Vivo,Humberto Gessinger,80.189,0.695,0.541,0.469,0.655,0.000228,0.937,0.0301,-6.633,205480.0,mpb,1.0,,,,,,,,,,,0.5126483333333333,0.72127,1.261343012704174,0.999772,0.0,0.88945,0.590827,0.69,1.0
O tempo não para,Barão Vermelho,136.627,0.694,0.525,0.42,0.0474,0.0,0.738,0.0372,-7.208,272173.0,mpb,1.0,,,,,,,,,,,0.5984116666666667,0.69592,1.2971962616822428,1.0,2.0,0.8798666666666667,0.571792,0.0948,1.0
Música Urbana - Versão Alternativa,Capital Inicial,172.947,0.76,0.42,0.801,0.0056,0.000128,0.109,0.0771,-5.021,211000.0,mpb,1.0,,,,,,,,,,,0.6262449999999999,0.87019,1.7674418604651163,0.999872,3.0,0.9163166666666667,0.643219,0.011199999999999988,1.0
À Flor da Pele - Ao Vivo,Roupa Nova,150.564,0.875,0.54,0.775,0.389,0.0,0.617,0.15,-7.656,252426.0,mpb,1.0,,,,,,,,,,,0.6834399999999999,0.8334400000000001,1.5909090909090908,1.0,3.0,0.8724000000000001,0.716844,0.778,1.0
Os Corações Não São Iguais - Ao Vivo,Roupa Nova,158.741,0.628,0.329,0.335,0.46,0.0,0.928,0.0393,-9.618,242506.0,mpb,1.0,,,,,,,,,,,0.5174683333333334,0.6378199999999999,1.8525073746312684,1.0,3.0,0.8397,0.450782,0.92,1.0
Frevo Mulher,Amelinha,153.026,0.474,0.695,0.825,0.51,4.56e-06,0.054,0.0398,-12.613,241093.0,mpb,1.0,,,,,,,,,,,0.6447433333333333,0.8038700000000001,0.6723404255319149,0.99999544,3.0,0.7897833333333334,0.6655869999999999,0.98,1.0
Dezesseis / Música Incidental: ''Strawberry Fields Forever'',Legião Urbana,146.878,0.87,0.454,0.4,0.000226,0.000232,0.0885,0.0387,-5.358,323840.0,mpb,1.0,,,,,,,,,,,0.6327966666666667,0.70642,1.875,0.999768,3.0,0.9107000000000001,0.5932419999999999,0.00045200000000000795,1.0
A Lenda - Ao Vivo,Roupa Nova,177.539,0.678,0.334,0.55,0.197,0.0,0.979,0.0451,-8.212,252506.0,mpb,1.0,,,,,,,,,,,0.5662983333333333,0.7378800000000001,1.9709302325581395,1.0,3.0,0.8631333333333333,0.520788,0.394,1.0
Seguindo no Trem Azul - Ao Vivo,Roupa Nova,84.954,0.595,0.578,0.519,0.333,0.0,0.991,0.0278,-10.151,223853.0,mpb,1.0,,,,,,,,,,,0.5090899999999999,0.7060900000000001,1.0119047619047619,1.0,0.0,0.8308166666666668,0.584109,0.666,1.0
Gatinha Manhosa - Remasterizado,Leo Jaime,110.519,0.363,0.669,0.623,0.725,6.05e-05,0.0591,0.0297,-8.672,162080.0,mpb,1.0,,,,,,,,,,,0.5275983333333334,0.7624799999999999,0.5346097201767305,0.9999395,1.0,0.8554666666666667,0.577348,0.55,1.0
Há Tempos - Ao Vivo Em São Paulo / 1999,Legião Urbana,82.935,0.552,0.38,0.647,0.374,0.0,0.133,0.213,-8.545,225400.0,mpb,1.0,,,,,,,,,,,0.39382500000000004,0.77335,1.4153846153846155,1.0,0.0,0.8575833333333333,0.524335,0.748,1.0
Pensamento (Acústico),Cidade Negra,172.055,0.693,0.673,0.965,0.0996,3.17e-05,0.0427,0.0557,-11.27,192440.0,mpb,1.0,,,,,,,,,,,0.7311583333333334,0.8733,1.014641288433382,0.9999683,3.0,0.8121666666666667,0.75743,0.19920000000000004,1.0
Garoto de Aluguel (Taxi Boy) [Ao Vivo],Zé Ramalho,96.238,0.835,0.551,0.432,0.00599,0.000124,0.921,0.0366,-8.013,296960.0,mpb,1.0,,,,,,,,,,,0.5863966666666667,0.6926700000000001,1.4884135472370765,0.999876,1.0,0.86645,0.626567,0.01197999999999999,1.0
